probe_id,seed,n_slice,condition,topic,pipeline_rank,cosine_rank,pipeline_hit_at_k,cosine_hit_at_k,s4_contradiction_emitted,anti_hits_count,hint_kinds,pipeline_top1_text
post-0100-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0101-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0102-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0103-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0104-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0105-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0106-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0107-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0108-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0109-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0110-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0111-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0112-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0113-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0114-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0115-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0116-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0117-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0118-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0119-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0120-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0121-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0122-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0123-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0124-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0125-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0126-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0127-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0128-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0129-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0130-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0131-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0132-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0133-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0134-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0135-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0136-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0137-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0138-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0139-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0140-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0141-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0142-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0143-137,137,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0144-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0145-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0146-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0147-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0148-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0149-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0150-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0151-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0152-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0153-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0154-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0155-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0156-137,137,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0157-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0158-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0159-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0160-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0161-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0162-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0163-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0164-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0165-137,137,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0166-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0167-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0168-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0169-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0170-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0171-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0172-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0173-137,137,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0174-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0175-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0176-137,137,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0177-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0178-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0179-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0180-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0181-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0182-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0183-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0184-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0185-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0186-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0187-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0188-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0189-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0190-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0191-137,137,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0192-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0193-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0194-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0195-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0196-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0197-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0198-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0199-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0200-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0201-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0202-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0203-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0204-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0205-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0206-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0207-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0208-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0209-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0210-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0211-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0212-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0213-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0214-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0215-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0216-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0217-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0218-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0219-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0220-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0221-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0222-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0223-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0224-137,137,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0225-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0226-137,137,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0227-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0228-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0229-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0230-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0231-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0232-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0233-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0234-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
